기준_년분기_코드,자치구_코드,자치구_코드_명,총_직장인구_수,남성_직장인구_수,여성_직장인구_수,연령대_10_직장인구_수,연령대_20_직장인구_수,연령대_30_직장인구_수,연령대_40_직장인구_수,연령대_50_직장인구_수,연령대_60_이상_직장인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
20202,11110,종로구,230853.0,135290.0,95563.0,2334.0,41050.0,67759.0,64767.0,40262.0,14681.0,896.0,17742.0,37630.0,41049.0,28226.0,9747.0,1438.0,23308.0,30129.0,23718.0,12036.0,4934.0
20201,11110,종로구,230853.0,135290.0,95563.0,2334.0,41050.0,67759.0,64767.0,40262.0,14681.0,896.0,17742.0,37630.0,41049.0,28226.0,9747.0,1438.0,23308.0,30129.0,23718.0,12036.0,4934.0
20194,11110,종로구,230853.0,135290.0,95563.0,2334.0,41050.0,67759.0,64767.0,40262.0,14681.0,896.0,17742.0,37630.0,41049.0,28226.0,9747.0,1438.0,23308.0,30129.0,23718.0,12036.0,4934.0
20252,11110,종로구,223590.0,131787.0,91803.0,1828.0,39075.0,65997.0,63365.0,39373.0,13952.0,655.0,16913.0,36818.0,40315.0,27675.0,9411.0,1173.0,22162.0,29179.0,23050.0,11698.0,4541.0
20191,11110,종로구,230853.0,135290.0,95563.0,2334.0,41050.0,67759.0,64767.0,40262.0,14681.0,896.0,17742.0,37630.0,41049.0,28226.0,9747.0,1438.0,23308.0,30129.0,23718.0,12036.0,4934.0
20193,11110,종로구,230853.0,135290.0,95563.0,2334.0,41050.0,67759.0,64767.0,40262.0,14681.0,896.0,17742.0,37630.0,41049.0,28226.0,9747.0,1438.0,23308.0,30129.0,23718.0,12036.0,4934.0
20192,11110,종로구,230853.0,135290.0,95563.0,2334.0,41050.0,67759.0,64767.0,40262.0,14681.0,896.0,17742.0,37630.0,41049.0,28226.0,9747.0,1438.0,23308.0,30129.0,23718.0,12036.0,4934.0
20252,11140,중구,406487.0,224165.0,182322.0,1094.0,88336.0,128485.0,101450.0,64910.0,22212.0,314.0,34586.0,68234.0,63905.0,43117.0,14009.0,780.0,53750.0,60251.0,37545.0,21793.0,8203.0
20251,11140,중구,406487.0,224165.0,182322.0,1094.0,88336.0,128485.0,101450.0,64910.0,22212.0,314.0,34586.0,68234.0,63905.0,43117.0,14009.0,780.0,53750.0,60251.0,37545.0,21793.0,8203.0
20252,11170,용산구,176024.0,100620.0,75404.0,215.0,37562.0,53215.0,46007.0,29909.0,9116.0,55.0,13826.0,28882.0,29128.0,21894.0,6835.0,160.0,23736.0,24333.0,16879.0,8015.0,2281.0
20234,11110,종로구,216663.0,126725.0,89938.0,1942.0,38793.0,64132.0,60943.0,37588.0,13265.0,712.0,16751.0,35390.0,38492.0,26449.0,8931.0,1230.0,22042.0,28742.0,22451.0,11139.0,4334.0
20233,11110,종로구,219782.0,128549.0,91233.0,1989.0,39226.0,64883.0,61860.0,38278.0,13546.0,728.0,16972.0,35836.0,39060.0,26843.0,9110.0,1261.0,22254.0,29047.0,22800.0,11435.0,4436.0
20232,11110,종로구,219782.0,128549.0,91233.0,1989.0,39226.0,64883.0,61860.0,38278.0,13546.0,728.0,16972.0,35836.0,39060.0,26843.0,9110.0,1261.0,22254.0,29047.0,22800.0,11435.0,4436.0
20231,11110,종로구,219782.0,128549.0,91233.0,1989.0,39226.0,64883.0,61860.0,38278.0,13546.0,728.0,16972.0,35836.0,39060.0,26843.0,9110.0,1261.0,22254.0,29047.0,22800.0,11435.0,4436.0
20224,11110,종로구,219782.0,128549.0,91233.0,1989.0,39226.0,64883.0,61860.0,38278.0,13546.0,728.0,16972.0,35836.0,39060.0,26843.0,9110.0,1261.0,22254.0,29047.0,22800.0,11435.0,4436.0
20223,11110,종로구,227519.0,133859.0,93660.0,2095.0,40216.0,67043.0,63987.0,39799.0,14379.0,777.0,17360.0,37400.0,40712.0,27994.0,9616.0,1318.0,22856.0,29643.0,23275.0,11805.0,4763.0
20222,11110,종로구,227519.0,133859.0,93660.0,2095.0,40216.0,67043.0,63987.0,39799.0,14379.0,777.0,17360.0,37400.0,40712.0,27994.0,9616.0,1318.0,22856.0,29643.0,23275.0,11805.0,4763.0
20221,11110,종로구,227519.0,133859.0,93660.0,2095.0,40216.0,67043.0,63987.0,39799.0,14379.0,777.0,17360.0,37400.0,40712.0,27994.0,9616.0,1318.0,22856.0,29643.0,23275.0,11805.0,4763.0
20214,11110,종로구,227519.0,133859.0,93660.0,2095.0,40216.0,67043.0,63987.0,39799.0,14379.0,777.0,17360.0,37400.0,40712.0,27994.0,9616.0,1318.0,22856.0,29643.0,23275.0,11805.0,4763.0
20213,11110,종로구,230940.0,135543.0,95397.0,2196.0,40932.0,68016.0,64832.0,40289.0,14675.0,826.0,17652.0,37888.0,41170.0,28259.0,9748.0,1370.0,23280.0,30128.0,23662.0,12030.0,4927.0
20212,11110,종로구,230940.0,135543.0,95397.0,2196.0,40932.0,68016.0,64832.0,40289.0,14675.0,826.0,17652.0,37888.0,41170.0,28259.0,9748.0,1370.0,23280.0,30128.0,23662.0,12030.0,4927.0
20211,11110,종로구,230940.0,135543.0,95397.0,2196.0,40932.0,68016.0,64832.0,40289.0,14675.0,826.0,17652.0,37888.0,41170.0,28259.0,9748.0,1370.0,23280.0,30128.0,23662.0,12030.0,4927.0
20204,11110,종로구,230940.0,135543.0,95397.0,2196.0,40932.0,68016.0,64832.0,40289.0,14675.0,826.0,17652.0,37888.0,41170.0,28259.0,9748.0,1370.0,23280.0,30128.0,23662.0,12030.0,4927.0
20203,11110,종로구,230853.0,135290.0,95563.0,2334.0,41050.0,67759.0,64767.0,40262.0,14681.0,896.0,17742.0,37630.0,41049.0,28226.0,9747.0,1438.0,23308.0,30129.0,23718.0,12036.0,4934.0
20201,11140,중구,414496.0,229435.0,185061.0,1589.0,90615.0,130991.0,102900.0,65966.0,22435.0,527.0,35732.0,69965.0,65281.0,43908.0,14022.0,1062.0,54883.0,61026.0,37619.0,22058.0,8413.0
20203,11140,중구,414496.0,229435.0,185061.0,1589.0,90615.0,130991.0,102900.0,65966.0,22435.0,527.0,35732.0,69965.0,65281.0,43908.0,14022.0,1062.0,54883.0,61026.0,37619.0,22058.0,8413.0
20204,11140,중구,417576.0,231327.0,186249.0,1467.0,91366.0,131865.0,103687.0,66512.0,22679.0,478.0,36216.0,70639.0,65772.0,44091.0,14131.0,989.0,55150.0,61226.0,37915.0,22421.0,8548.0
20211,11140,중구,417576.0,231327.0,186249.0,1467.0,91366.0,131865.0,103687.0,66512.0,22679.0,478.0,36216.0,70639.0,65772.0,44091.0,14131.0,989.0,55150.0,61226.0,37915.0,22421.0,8548.0
20212,11140,중구,417576.0,231327.0,186249.0,1467.0,91366.0,131865.0,103687.0,66512.0,22679.0,478.0,36216.0,70639.0,65772.0,44091.0,14131.0,989.0,55150.0,61226.0,37915.0,22421.0,8548.0
20213,11140,중구,417576.0,231327.0,186249.0,1467.0,91366.0,131865.0,103687.0,66512.0,22679.0,478.0,36216.0,70639.0,65772.0,44091.0,14131.0,989.0,55150.0,61226.0,37915.0,22421.0,8548.0
20214,11140,중구,420043.0,232659.0,187384.0,1347.0,91608.0,132739.0,104423.0,67033.0,22893.0,420.0,36258.0,71033.0,66194.0,44477.0,14277.0,927.0,55350.0,61706.0,38229.0,22556.0,8616.0
20221,11140,중구,420043.0,232659.0,187384.0,1347.0,91608.0,132739.0,104423.0,67033.0,22893.0,420.0,36258.0,71033.0,66194.0,44477.0,14277.0,927.0,55350.0,61706.0,38229.0,22556.0,8616.0
20222,11140,중구,420043.0,232659.0,187384.0,1347.0,91608.0,132739.0,104423.0,67033.0,22893.0,420.0,36258.0,71033.0,66194.0,44477.0,14277.0,927.0,55350.0,61706.0,38229.0,22556.0,8616.0
20223,11140,중구,420043.0,232659.0,187384.0,1347.0,91608.0,132739.0,104423.0,67033.0,22893.0,420.0,36258.0,71033.0,66194.0,44477.0,14277.0,927.0,55350.0,61706.0,38229.0,22556.0,8616.0
20224,11140,중구,397274.0,220317.0,176957.0,1192.0,85964.0,125907.0,99178.0,63402.0,21631.0,360.0,34132.0,67461.0,62649.0,42171.0,13544.0,832.0,51832.0,58446.0,36529.0,21231.0,8087.0
20231,11140,중구,397274.0,220317.0,176957.0,1192.0,85964.0,125907.0,99178.0,63402.0,21631.0,360.0,34132.0,67461.0,62649.0,42171.0,13544.0,832.0,51832.0,58446.0,36529.0,21231.0,8087.0
20232,11140,중구,397274.0,220317.0,176957.0,1192.0,85964.0,125907.0,99178.0,63402.0,21631.0,360.0,34132.0,67461.0,62649.0,42171.0,13544.0,832.0,51832.0,58446.0,36529.0,21231.0,8087.0
20233,11140,중구,397274.0,220317.0,176957.0,1192.0,85964.0,125907.0,99178.0,63402.0,21631.0,360.0,34132.0,67461.0,62649.0,42171.0,13544.0,832.0,51832.0,58446.0,36529.0,21231.0,8087.0
20234,11140,중구,436998.0,242857.0,194141.0,1176.0,93886.0,138296.0,109177.0,70205.0,24258.0,345.0,36950.0,73980.0,69352.0,47003.0,15227.0,831.0,56936.0,64316.0,39825.0,23202.0,9031.0
20251,11170,용산구,176024.0,100620.0,75404.0,215.0,37562.0,53215.0,46007.0,29909.0,9116.0,55.0,13826.0,28882.0,29128.0,21894.0,6835.0,160.0,23736.0,24333.0,16879.0,8015.0,2281.0
20251,11200,성동구,73657.0,46216.0,27441.0,61.0,12038.0,17991.0,17855.0,15823.0,9889.0,47.0,5945.0,11298.0,11581.0,10127.0,7218.0,14.0,6093.0,6693.0,6274.0,5696.0,2671.0
20252,11200,성동구,73657.0,46216.0,27441.0,61.0,12038.0,17991.0,17855.0,15823.0,9889.0,47.0,5945.0,11298.0,11581.0,10127.0,7218.0,14.0,6093.0,6693.0,6274.0,5696.0,2671.0
20192,11140,중구,414496.0,229435.0,185061.0,1589.0,90615.0,130991.0,102900.0,65966.0,22435.0,527.0,35732.0,69965.0,65281.0,43908.0,14022.0,1062.0,54883.0,61026.0,37619.0,22058.0,8413.0
20193,11140,중구,414496.0,229435.0,185061.0,1589.0,90615.0,130991.0,102900.0,65966.0,22435.0,527.0,35732.0,69965.0,65281.0,43908.0,14022.0,1062.0,54883.0,61026.0,37619.0,22058.0,8413.0
20191,11140,중구,414496.0,229435.0,185061.0,1589.0,90615.0,130991.0,102900.0,65966.0,22435.0,527.0,35732.0,69965.0,65281.0,43908.0,14022.0,1062.0,54883.0,61026.0,37619.0,22058.0,8413.0
20194,11140,중구,414496.0,229435.0,185061.0,1589.0,90615.0,130991.0,102900.0,65966.0,22435.0,527.0,35732.0,69965.0,65281.0,43908.0,14022.0,1062.0,54883.0,61026.0,37619.0,22058.0,8413.0
20202,11140,중구,414496.0,229435.0,185061.0,1589.0,90615.0,130991.0,102900.0,65966.0,22435.0,527.0,35732.0,69965.0,65281.0,43908.0,14022.0,1062.0,54883.0,61026.0,37619.0,22058.0,8413.0
20214,11170,용산구,150730.0,85210.0,65520.0,305.0,33009.0,45774.0,38513.0,25203.0,7926.0,107.0,11713.0,24660.0,24451.0,18370.0,5909.0,198.0,21296.0,21114.0,14062.0,6833.0,2017.0
20202,11170,용산구,146663.0,82562.0,64101.0,420.0,32081.0,44625.0,37390.0,24349.0,7798.0,171.0,11420.0,23943.0,23603.0,17705.0,5720.0,249.0,20661.0,20682.0,13787.0,6644.0,2078.0
20212,11170,용산구,147559.0,83992.0,63567.0,361.0,31828.0,44554.0,37953.0,25011.0,7852.0,136.0,11466.0,24167.0,24141.0,18276.0,5806.0,225.0,20362.0,20387.0,13812.0,6735.0,2046.0
20234,11170,용산구,137129.0,76529.0,60600.0,216.0,30267.0,41563.0,35302.0,22590.0,7191.0,56.0,10740.0,22178.0,21984.0,16194.0,5377.0,160.0,19527.0,19385.0,13318.0,6396.0,1814.0
20221,11170,용산구,150730.0,85210.0,65520.0,305.0,33009.0,45774.0,38513.0,25203.0,7926.0,107.0,11713.0,24660.0,24451.0,18370.0,5909.0,198.0,21296.0,21114.0,14062.0,6833.0,2017.0
20251,11110,종로구,223590.0,131787.0,91803.0,1828.0,39075.0,65997.0,63365.0,39373.0,13952.0,655.0,16913.0,36818.0,40315.0,27675.0,9411.0,1173.0,22162.0,29179.0,23050.0,11698.0,4541.0
20203,11170,용산구,146663.0,82562.0,64101.0,420.0,32081.0,44625.0,37390.0,24349.0,7798.0,171.0,11420.0,23943.0,23603.0,17705.0,5720.0,249.0,20661.0,20682.0,13787.0,6644.0,2078.0
20252,11215,광진구,56058.0,36147.0,19911.0,53.0,8541.0,11600.0,13908.0,15107.0,6849.0,5.0,4204.0,7325.0,9269.0,10190.0,5154.0,48.0,4337.0,4275.0,4639.0,4917.0,1695.0
20222,11170,용산구,150730.0,85210.0,65520.0,305.0,33009.0,45774.0,38513.0,25203.0,7926.0,107.0,11713.0,24660.0,24451.0,18370.0,5909.0,198.0,21296.0,21114.0,14062.0,6833.0,2017.0
20251,11215,광진구,56058.0,36147.0,19911.0,53.0,8541.0,11600.0,13908.0,15107.0,6849.0,5.0,4204.0,7325.0,9269.0,10190.0,5154.0,48.0,4337.0,4275.0,4639.0,4917.0,1695.0
20213,11170,용산구,147559.0,83992.0,63567.0,361.0,31828.0,44554.0,37953.0,25011.0,7852.0,136.0,11466.0,24167.0,24141.0,18276.0,5806.0,225.0,20362.0,20387.0,13812.0,6735.0,2046.0
20192,11170,용산구,146663.0,82562.0,64101.0,420.0,32081.0,44625.0,37390.0,24349.0,7798.0,171.0,11420.0,23943.0,23603.0,17705.0,5720.0,249.0,20661.0,20682.0,13787.0,6644.0,2078.0
20223,11170,용산구,150730.0,85210.0,65520.0,305.0,33009.0,45774.0,38513.0,25203.0,7926.0,107.0,11713.0,24660.0,24451.0,18370.0,5909.0,198.0,21296.0,21114.0,14062.0,6833.0,2017.0
20193,11170,용산구,146663.0,82562.0,64101.0,420.0,32081.0,44625.0,37390.0,24349.0,7798.0,171.0,11420.0,23943.0,23603.0,17705.0,5720.0,249.0,20661.0,20682.0,13787.0,6644.0,2078.0
20224,11170,용산구,148971.0,84842.0,64129.0,242.0,32024.0,45357.0,38402.0,25088.0,7858.0,81.0,11622.0,24488.0,24398.0,18373.0,5880.0,161.0,20402.0,20869.0,14004.0,6715.0,1978.0
20191,11170,용산구,146663.0,82562.0,64101.0,420.0,32081.0,44625.0,37390.0,24349.0,7798.0,171.0,11420.0,23943.0,23603.0,17705.0,5720.0,249.0,20661.0,20682.0,13787.0,6644.0,2078.0
20211,11170,용산구,147559.0,83992.0,63567.0,361.0,31828.0,44554.0,37953.0,25011.0,7852.0,136.0,11466.0,24167.0,24141.0,18276.0,5806.0,225.0,20362.0,20387.0,13812.0,6735.0,2046.0
20252,11230,동대문구,50705.0,29015.0,21690.0,0.0,7574.0,11215.0,12070.0,11567.0,8279.0,0.0,3883.0,6782.0,6848.0,6133.0,5369.0,0.0,3691.0,4433.0,5222.0,5434.0,2910.0
20231,11170,용산구,148971.0,84842.0,64129.0,242.0,32024.0,45357.0,38402.0,25088.0,7858.0,81.0,11622.0,24488.0,24398.0,18373.0,5880.0,161.0,20402.0,20869.0,14004.0,6715.0,1978.0
20194,11170,용산구,146663.0,82562.0,64101.0,420.0,32081.0,44625.0,37390.0,24349.0,7798.0,171.0,11420.0,23943.0,23603.0,17705.0,5720.0,249.0,20661.0,20682.0,13787.0,6644.0,2078.0
20204,11170,용산구,147559.0,83992.0,63567.0,361.0,31828.0,44554.0,37953.0,25011.0,7852.0,136.0,11466.0,24167.0,24141.0,18276.0,5806.0,225.0,20362.0,20387.0,13812.0,6735.0,2046.0
20201,11170,용산구,146663.0,82562.0,64101.0,420.0,32081.0,44625.0,37390.0,24349.0,7798.0,171.0,11420.0,23943.0,23603.0,17705.0,5720.0,249.0,20661.0,20682.0,13787.0,6644.0,2078.0
20232,11170,용산구,148971.0,84842.0,64129.0,242.0,32024.0,45357.0,38402.0,25088.0,7858.0,81.0,11622.0,24488.0,24398.0,18373.0,5880.0,161.0,20402.0,20869.0,14004.0,6715.0,1978.0
20233,11170,용산구,148971.0,84842.0,64129.0,242.0,32024.0,45357.0,38402.0,25088.0,7858.0,81.0,11622.0,24488.0,24398.0,18373.0,5880.0,161.0,20402.0,20869.0,14004.0,6715.0,1978.0
20222,11200,성동구,62764.0,38754.0,24010.0,101.0,10481.0,15418.0,15192.0,13324.0,8248.0,62.0,5013.0,9511.0,9769.0,8475.0,5924.0,39.0,5468.0,5907.0,5423.0,4849.0,2324.0
20223,11200,성동구,62764.0,38754.0,24010.0,101.0,10481.0,15418.0,15192.0,13324.0,8248.0,62.0,5013.0,9511.0,9769.0,8475.0,5924.0,39.0,5468.0,5907.0,5423.0,4849.0,2324.0
20214,11200,성동구,62764.0,38754.0,24010.0,101.0,10481.0,15418.0,15192.0,13324.0,8248.0,62.0,5013.0,9511.0,9769.0,8475.0,5924.0,39.0,5468.0,5907.0,5423.0,4849.0,2324.0
20213,11200,성동구,60126.0,37456.0,22670.0,129.0,9888.0,14592.0,14501.0,12924.0,8092.0,78.0,4828.0,9123.0,9390.0,8248.0,5789.0,51.0,5060.0,5469.0,5111.0,4676.0,2303.0
20212,11200,성동구,60126.0,37456.0,22670.0,129.0,9888.0,14592.0,14501.0,12924.0,8092.0,78.0,4828.0,9123.0,9390.0,8248.0,5789.0,51.0,5060.0,5469.0,5111.0,4676.0,2303.0
20211,11200,성동구,60126.0,37456.0,22670.0,129.0,9888.0,14592.0,14501.0,12924.0,8092.0,78.0,4828.0,9123.0,9390.0,8248.0,5789.0,51.0,5060.0,5469.0,5111.0,4676.0,2303.0
20204,11200,성동구,60126.0,37456.0,22670.0,129.0,9888.0,14592.0,14501.0,12924.0,8092.0,78.0,4828.0,9123.0,9390.0,8248.0,5789.0,51.0,5060.0,5469.0,5111.0,4676.0,2303.0
20203,11200,성동구,60249.0,37462.0,22787.0,181.0,9907.0,14536.0,14471.0,12933.0,8221.0,105.0,4839.0,9098.0,9364.0,8226.0,5830.0,76.0,5068.0,5438.0,5107.0,4707.0,2391.0
20242,11110,종로구,216663.0,126725.0,89938.0,1942.0,38793.0,64132.0,60943.0,37588.0,13265.0,712.0,16751.0,35390.0,38492.0,26449.0,8931.0,1230.0,22042.0,28742.0,22451.0,11139.0,4334.0
20241,11110,종로구,216663.0,126725.0,89938.0,1942.0,38793.0,64132.0,60943.0,37588.0,13265.0,712.0,16751.0,35390.0,38492.0,26449.0,8931.0,1230.0,22042.0,28742.0,22451.0,11139.0,4334.0
20243,11110,종로구,216663.0,126725.0,89938.0,1942.0,38793.0,64132.0,60943.0,37588.0,13265.0,712.0,16751.0,35390.0,38492.0,26449.0,8931.0,1230.0,22042.0,28742.0,22451.0,11139.0,4334.0
20244,11110,종로구,223590.0,131787.0,91803.0,1828.0,39075.0,65997.0,63365.0,39373.0,13952.0,655.0,16913.0,36818.0,40315.0,27675.0,9411.0,1173.0,22162.0,29179.0,23050.0,11698.0,4541.0
20243,11140,중구,436998.0,242857.0,194141.0,1176.0,93886.0,138296.0,109177.0,70205.0,24258.0,345.0,36950.0,73980.0,69352.0,47003.0,15227.0,831.0,56936.0,64316.0,39825.0,23202.0,9031.0
20244,11140,중구,406487.0,224165.0,182322.0,1094.0,88336.0,128485.0,101450.0,64910.0,22212.0,314.0,34586.0,68234.0,63905.0,43117.0,14009.0,780.0,53750.0,60251.0,37545.0,21793.0,8203.0
20251,11230,동대문구,50705.0,29015.0,21690.0,0.0,7574.0,11215.0,12070.0,11567.0,8279.0,0.0,3883.0,6782.0,6848.0,6133.0,5369.0,0.0,3691.0,4433.0,5222.0,5434.0,2910.0
20202,11200,성동구,60249.0,37462.0,22787.0,181.0,9907.0,14536.0,14471.0,12933.0,8221.0,105.0,4839.0,9098.0,9364.0,8226.0,5830.0,76.0,5068.0,5438.0,5107.0,4707.0,2391.0
20241,11140,중구,436998.0,242857.0,194141.0,1176.0,93886.0,138296.0,109177.0,70205.0,24258.0,345.0,36950.0,73980.0,69352.0,47003.0,15227.0,831.0,56936.0,64316.0,39825.0,23202.0,9031.0
20242,11140,중구,436998.0,242857.0,194141.0,1176.0,93886.0,138296.0,109177.0,70205.0,24258.0,345.0,36950.0,73980.0,69352.0,47003.0,15227.0,831.0,56936.0,64316.0,39825.0,23202.0,9031.0
20244,11170,용산구,176024.0,100620.0,75404.0,215.0,37562.0,53215.0,46007.0,29909.0,9116.0,55.0,13826.0,28882.0,29128.0,21894.0,6835.0,160.0,23736.0,24333.0,16879.0,8015.0,2281.0
20242,11170,용산구,137129.0,76529.0,60600.0,216.0,30267.0,41563.0,35302.0,22590.0,7191.0,56.0,10740.0,22178.0,21984.0,16194.0,5377.0,160.0,19527.0,19385.0,13318.0,6396.0,1814.0
20241,11170,용산구,137129.0,76529.0,60600.0,216.0,30267.0,41563.0,35302.0,22590.0,7191.0,56.0,10740.0,22178.0,21984.0,16194.0,5377.0,160.0,19527.0,19385.0,13318.0,6396.0,1814.0
20243,11170,용산구,137129.0,76529.0,60600.0,216.0,30267.0,41563.0,35302.0,22590.0,7191.0,56.0,10740.0,22178.0,21984.0,16194.0,5377.0,160.0,19527.0,19385.0,13318.0,6396.0,1814.0
20244,11215,광진구,56058.0,36147.0,19911.0,53.0,8541.0,11600.0,13908.0,15107.0,6849.0,5.0,4204.0,7325.0,9269.0,10190.0,5154.0,48.0,4337.0,4275.0,4639.0,4917.0,1695.0
20241,11260,중랑구,18587.0,11583.0,7004.0,0.0,1700.0,3766.0,4972.0,5245.0,2904.0,0.0,670.0,2109.0,2814.0,3400.0,2590.0,0.0,1030.0,1657.0,2158.0,1845.0,314.0
20242,11260,중랑구,18587.0,11583.0,7004.0,0.0,1700.0,3766.0,4972.0,5245.0,2904.0,0.0,670.0,2109.0,2814.0,3400.0,2590.0,0.0,1030.0,1657.0,2158.0,1845.0,314.0
20244,11260,중랑구,21334.0,13436.0,7898.0,0.0,2058.0,4454.0,5814.0,5950.0,3058.0,0.0,841.0,2533.0,3316.0,3945.0,2801.0,0.0,1217.0,1921.0,2498.0,2005.0,257.0
20201,11200,성동구,60249.0,37462.0,22787.0,181.0,9907.0,14536.0,14471.0,12933.0,8221.0,105.0,4839.0,9098.0,9364.0,8226.0,5830.0,76.0,5068.0,5438.0,5107.0,4707.0,2391.0
20243,11260,중랑구,18587.0,11583.0,7004.0,0.0,1700.0,3766.0,4972.0,5245.0,2904.0,0.0,670.0,2109.0,2814.0,3400.0,2590.0,0.0,1030.0,1657.0,2158.0,1845.0,314.0
20241,11305,강북구,17226.0,9655.0,7571.0,0.0,1203.0,2866.0,4486.0,5088.0,3583.0,0.0,344.0,1408.0,2405.0,3107.0,2391.0,0.0,859.0,1458.0,2081.0,1981.0,1192.0
20244,11305,강북구,14740.0,8459.0,6281.0,0.0,828.0,2349.0,3652.0,4424.0,3487.0,0.0,193.0,1169.0,1978.0,2761.0,2358.0,0.0,635.0,1180.0,1674.0,1663.0,1129.0
20242,11305,강북구,17226.0,9655.0,7571.0,0.0,1203.0,2866.0,4486.0,5088.0,3583.0,0.0,344.0,1408.0,2405.0,3107.0,2391.0,0.0,859.0,1458.0,2081.0,1981.0,1192.0
20244,11320,도봉구,20112.0,11990.0,8122.0,0.0,1965.0,3933.0,5127.0,5513.0,3574.0,0.0,834.0,2275.0,2917.0,3215.0,2749.0,0.0,1131.0,1658.0,2210.0,2298.0,825.0
20241,11320,도봉구,19603.0,11564.0,8039.0,0.0,1964.0,3963.0,4982.0,5407.0,3287.0,0.0,863.0,2280.0,2800.0,3119.0,2502.0,0.0,1101.0,1683.0,2182.0,2288.0,785.0
20242,11320,도봉구,19603.0,11564.0,8039.0,0.0,1964.0,3963.0,4982.0,5407.0,3287.0,0.0,863.0,2280.0,2800.0,3119.0,2502.0,0.0,1101.0,1683.0,2182.0,2288.0,785.0
20241,11350,노원구,37810.0,19922.0,17888.0,0.0,4455.0,7218.0,8997.0,10063.0,7077.0,0.0,1783.0,3742.0,4506.0,5397.0,4494.0,0.0,2672.0,3476.0,4491.0,4666.0,2583.0
20242,11350,노원구,37810.0,19922.0,17888.0,0.0,4455.0,7218.0,8997.0,10063.0,7077.0,0.0,1783.0,3742.0,4506.0,5397.0,4494.0,0.0,2672.0,3476.0,4491.0,4666.0,2583.0
20243,11350,노원구,37810.0,19922.0,17888.0,0.0,4455.0,7218.0,8997.0,10063.0,7077.0,0.0,1783.0,3742.0,4506.0,5397.0,4494.0,0.0,2672.0,3476.0,4491.0,4666.0,2583.0
20244,11350,노원구,28109.0,15085.0,13024.0,0.0,3196.0,5475.0,6902.0,7505.0,5031.0,0.0,1299.0,2932.0,3517.0,4104.0,3233.0,0.0,1897.0,2543.0,3385.0,3401.0,1798.0
20242,11380,은평구,32416.0,16665.0,15751.0,0.0,2973.0,6256.0,7571.0,7857.0,7759.0,0.0,1110.0,3237.0,3653.0,3831.0,4834.0,0.0,1863.0,3019.0,3918.0,4026.0,2925.0
20243,11380,은평구,32416.0,16665.0,15751.0,0.0,2973.0,6256.0,7571.0,7857.0,7759.0,0.0,1110.0,3237.0,3653.0,3831.0,4834.0,0.0,1863.0,3019.0,3918.0,4026.0,2925.0
20244,11380,은평구,31146.0,16417.0,14729.0,0.0,3217.0,6600.0,8085.0,7917.0,5327.0,0.0,1231.0,3415.0,4021.0,4061.0,3689.0,0.0,1986.0,3185.0,4064.0,3856.0,1638.0
20241,11470,양천구,73927.0,44412.0,29515.0,67.0,11618.0,19039.0,18430.0,15711.0,9062.0,44.0,4973.0,11135.0,11390.0,10045.0,6825.0,23.0,6645.0,7904.0,7040.0,5666.0,2237.0
20243,11470,양천구,73927.0,44412.0,29515.0,67.0,11618.0,19039.0,18430.0,15711.0,9062.0,44.0,4973.0,11135.0,11390.0,10045.0,6825.0,23.0,6645.0,7904.0,7040.0,5666.0,2237.0
20242,11470,양천구,73927.0,44412.0,29515.0,67.0,11618.0,19039.0,18430.0,15711.0,9062.0,44.0,4973.0,11135.0,11390.0,10045.0,6825.0,23.0,6645.0,7904.0,7040.0,5666.0,2237.0
20242,11545,금천구,119075.0,77550.0,41525.0,283.0,21081.0,33737.0,28491.0,19541.0,15942.0,185.0,11245.0,22415.0,19890.0,12518.0,11297.0,98.0,9836.0,11322.0,8601.0,7023.0,4645.0
20241,11545,금천구,119075.0,77550.0,41525.0,283.0,21081.0,33737.0,28491.0,19541.0,15942.0,185.0,11245.0,22415.0,19890.0,12518.0,11297.0,98.0,9836.0,11322.0,8601.0,7023.0,4645.0
20243,11200,성동구,77165.0,47902.0,29263.0,80.0,13004.0,19185.0,18758.0,16144.0,9994.0,58.0,6394.0,12045.0,12187.0,10100.0,7118.0,22.0,6610.0,7140.0,6571.0,6044.0,2876.0
20244,11200,성동구,73657.0,46216.0,27441.0,61.0,12038.0,17991.0,17855.0,15823.0,9889.0,47.0,5945.0,11298.0,11581.0,10127.0,7218.0,14.0,6093.0,6693.0,6274.0,5696.0,2671.0
20241,11710,송파구,333135.0,209746.0,123389.0,333.0,48154.0,82957.0,87042.0,76831.0,37818.0,133.0,24508.0,52593.0,58088.0,48595.0,25829.0,200.0,23646.0,30364.0,28954.0,28236.0,11989.0
20251,11260,중랑구,21334.0,13436.0,7898.0,0.0,2058.0,4454.0,5814.0,5950.0,3058.0,0.0,841.0,2533.0,3316.0,3945.0,2801.0,0.0,1217.0,1921.0,2498.0,2005.0,257.0
